src,dst,proto,size,sport,dport
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1430,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
23.205.110.137,10.1.17.215,6,1262,443.0,50102.0
10.1.17.215,23.205.110.137,6,60,50102.0,443.0
52.109.20.47,10.1.17.215,6,60,443.0,50103.0
52.109.20.47,10.1.17.215,6,105,443.0,50103.0
10.1.17.215,52.109.20.47,6,60,50103.0,443.0
52.109.20.47,10.1.17.215,6,123,443.0,50103.0
10.1.17.215,52.109.20.47,6,60,50103.0,443.0
10.1.17.215,52.109.20.47,6,167,50103.0,443.0
10.1.17.215,52.109.20.47,6,92,50103.0,443.0
52.109.20.47,10.1.17.215,6,92,443.0,50103.0
10.1.17.215,52.109.20.47,6,60,50103.0,443.0
52.109.20.47,10.1.17.215,6,60,443.0,50103.0
52.109.20.47,10.1.17.215,6,935,443.0,50103.0
10.1.17.215,52.109.20.47,6,60,50103.0,443.0
10.1.17.215,52.109.20.38,6,135,50100.0,443.0
10.1.17.215,10.1.17.2,17,74,53533.0,53.0
52.109.20.38,10.1.17.215,6,60,443.0,50100.0
52.109.20.38,10.1.17.215,6,612,443.0,50100.0
52.109.20.38,10.1.17.215,6,416,443.0,50100.0
10.1.17.215,52.109.20.38,6,60,50100.0,443.0
10.1.17.215,52.109.20.38,6,60,50100.0,443.0
10.1.17.2,10.1.17.215,17,292,53.0,53533.0
10.1.17.215,23.45.119.143,6,66,50104.0,443.0
23.45.119.143,10.1.17.215,6,66,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,507,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,112,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,134,50104.0,443.0
10.1.17.215,23.45.119.143,6,134,50104.0,443.0
10.1.17.215,23.45.119.143,6,1034,50104.0,443.0
23.45.119.143,10.1.17.215,6,60,443.0,50104.0
23.45.119.143,10.1.17.215,6,60,443.0,50104.0
23.45.119.143,10.1.17.215,6,341,443.0,50104.0
23.45.119.143,10.1.17.215,6,341,443.0,50104.0
23.45.119.143,10.1.17.215,6,115,443.0,50104.0
23.45.119.143,10.1.17.215,6,85,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,85,50104.0,443.0
23.45.119.143,10.1.17.215,6,60,443.0,50104.0
23.45.119.143,10.1.17.215,6,60,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,259,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1430,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
23.45.119.143,10.1.17.215,6,1179,443.0,50104.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,23.45.119.143,6,60,50104.0,443.0
10.1.17.215,239.255.255.250,17,179,50325.0,1900.0
10.1.17.215,10.1.17.2,17,70,53533.0,53.0
10.1.17.215,52.109.20.47,6,66,50105.0,443.0
10.1.17.2,10.1.17.215,17,148,53.0,53533.0
10.1.17.215,20.241.44.114,6,66,50106.0,443.0
52.109.20.47,10.1.17.215,6,66,443.0,50105.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,498,50105.0,443.0
20.241.44.114,10.1.17.215,6,66,443.0,50106.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
10.1.17.215,20.241.44.114,6,485,50106.0,443.0
52.109.20.47,10.1.17.215,6,1430,443.0,50105.0
52.109.20.47,10.1.17.215,6,1430,443.0,50105.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
52.109.20.47,10.1.17.215,6,1430,443.0,50105.0
52.109.20.47,10.1.17.215,6,331,443.0,50105.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,212,50105.0,443.0
52.109.20.47,10.1.17.215,6,105,443.0,50105.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,593,50105.0,443.0
20.241.44.114,10.1.17.215,6,1430,443.0,50106.0
20.241.44.114,10.1.17.215,6,1430,443.0,50106.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
20.241.44.114,10.1.17.215,6,1430,443.0,50106.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
20.241.44.114,10.1.17.215,6,310,443.0,50106.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
10.1.17.215,20.241.44.114,6,147,50106.0,443.0
20.241.44.114,10.1.17.215,6,105,443.0,50106.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
10.1.17.215,20.241.44.114,6,424,50106.0,443.0
52.109.20.47,10.1.17.215,6,60,443.0,50105.0
20.241.44.114,10.1.17.215,6,453,443.0,50106.0
10.1.17.215,20.241.44.114,6,60,50106.0,443.0
10.1.17.215,10.1.17.2,17,76,53533.0,53.0
52.109.20.47,10.1.17.215,6,1430,443.0,50105.0
52.109.20.47,10.1.17.215,6,482,443.0,50105.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.2,10.1.17.215,17,170,53.0,53533.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,23.55.125.39,6,66,50107.0,443.0
23.55.125.39,10.1.17.215,6,66,443.0,50107.0
10.1.17.215,23.55.125.39,6,60,50107.0,443.0
10.1.17.215,23.55.125.39,6,491,50107.0,443.0
10.1.17.215,10.1.17.2,17,84,53533.0,53.0
10.1.17.215,10.1.17.2,17,84,52583.0,53.0
10.1.17.2,10.1.17.215,17,166,53.0,52583.0
10.1.17.2,10.1.17.215,17,166,53.0,53533.0
23.55.125.39,10.1.17.215,6,60,443.0,50107.0
23.55.125.39,10.1.17.215,6,1430,443.0,50107.0
23.55.125.39,10.1.17.215,6,1430,443.0,50107.0
23.55.125.39,10.1.17.215,6,1398,443.0,50107.0
10.1.17.215,23.55.125.39,6,60,50107.0,443.0
10.1.17.215,23.55.125.39,6,60,50107.0,443.0
23.55.125.39,10.1.17.215,6,912,443.0,50107.0
10.1.17.215,23.55.125.39,6,60,50107.0,443.0
10.1.17.215,23.55.125.39,6,60,50107.0,443.0
10.1.17.215,23.55.125.39,6,180,50107.0,443.0
23.55.125.39,10.1.17.215,6,312,443.0,50107.0
10.1.17.215,23.55.125.39,6,60,50107.0,443.0
10.1.17.215,23.55.125.39,6,392,50107.0,443.0
23.55.125.39,10.1.17.215,6,1268,443.0,50107.0
10.1.17.215,23.55.125.39,6,60,50107.0,443.0
10.1.17.215,52.109.20.47,6,593,50105.0,443.0
52.109.20.47,10.1.17.215,6,60,443.0,50105.0
52.109.20.47,10.1.17.215,6,1430,443.0,50105.0
52.109.20.47,10.1.17.215,6,482,443.0,50105.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,593,50105.0,443.0
52.109.20.47,10.1.17.215,6,60,443.0,50105.0
52.109.20.47,10.1.17.215,6,1430,443.0,50105.0
52.109.20.47,10.1.17.215,6,482,443.0,50105.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,52.109.20.47,6,60,50105.0,443.0
10.1.17.215,10.1.17.2,17,83,53533.0,53.0
10.1.17.215,10.1.17.2,17,83,53533.0,53.0
10.1.17.2,10.1.17.215,17,278,53.0,53533.0
10.1.17.2,10.1.17.215,17,278,53.0,53533.0
10.1.17.215,23.221.220.40,6,66,50108.0,443.0
23.221.220.40,10.1.17.215,6,66,443.0,50108.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
10.1.17.215,23.221.220.40,6,260,50108.0,443.0
23.221.220.40,10.1.17.215,6,66,443.0,50108.0
10.1.17.215,23.221.220.40,6,66,50108.0,443.0
23.221.220.40,10.1.17.215,6,60,443.0,50108.0
23.221.220.40,10.1.17.215,6,1430,443.0,50108.0
23.221.220.40,10.1.17.215,6,1430,443.0,50108.0
23.221.220.40,10.1.17.215,6,1398,443.0,50108.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
23.221.220.40,10.1.17.215,6,1075,443.0,50108.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
10.1.17.215,23.221.220.40,6,180,50108.0,443.0
23.221.220.40,10.1.17.215,6,328,443.0,50108.0
10.1.17.215,23.221.220.40,6,141,50108.0,443.0
10.1.17.215,23.221.220.40,6,176,50108.0,443.0
10.1.17.215,10.1.17.2,17,84,52704.0,53.0
10.1.17.2,10.1.17.215,17,166,53.0,52704.0
10.1.17.215,10.1.17.2,17,88,54098.0,53.0
10.1.17.215,10.1.17.2,17,88,55345.0,53.0
10.1.17.215,10.1.17.2,17,78,62587.0,53.0
10.1.17.215,10.1.17.2,17,78,55702.0,53.0
10.1.17.215,10.1.17.2,17,71,56616.0,53.0
10.1.17.215,10.1.17.2,17,71,56459.0,53.0
10.1.17.2,10.1.17.215,17,146,53.0,56616.0
10.1.17.2,10.1.17.215,17,181,53.0,62587.0
10.1.17.215,204.79.197.203,6,66,50109.0,443.0
10.1.17.2,10.1.17.215,17,316,53.0,54098.0
10.1.17.215,204.79.197.239,6,66,50110.0,443.0
10.1.17.215,13.107.246.57,6,66,50111.0,443.0
23.221.220.40,10.1.17.215,6,60,443.0,50108.0
23.221.220.40,10.1.17.215,6,122,443.0,50108.0
23.221.220.40,10.1.17.215,6,92,443.0,50108.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
10.1.17.215,23.221.220.40,6,92,50108.0,443.0
10.1.17.2,10.1.17.215,17,130,53.0,56459.0
10.1.17.215,10.1.17.2,1,158,,
10.1.17.2,10.1.17.215,17,149,53.0,55702.0
204.79.197.239,10.1.17.215,6,66,443.0,50110.0
204.79.197.203,10.1.17.215,6,66,443.0,50109.0
10.1.17.215,204.79.197.239,6,60,50110.0,443.0
10.1.17.215,204.79.197.203,6,60,50109.0,443.0
10.1.17.215,204.79.197.239,6,1450,50110.0,443.0
10.1.17.215,204.79.197.239,6,386,50110.0,443.0
10.1.17.215,204.79.197.203,6,1450,50109.0,443.0
10.1.17.215,204.79.197.203,6,443,50109.0,443.0
13.107.246.57,10.1.17.215,6,66,443.0,50111.0
10.1.17.215,13.107.246.57,6,60,50111.0,443.0
10.1.17.215,13.107.246.57,6,1444,50111.0,443.0
10.1.17.215,13.107.246.57,6,498,50111.0,443.0
10.1.17.2,10.1.17.215,17,300,53.0,55345.0
10.1.17.215,10.1.17.2,17,87,57369.0,53.0
10.1.17.215,10.1.17.2,17,87,54580.0,53.0
23.221.220.40,10.1.17.215,6,371,443.0,50108.0
23.221.220.40,10.1.17.215,6,340,443.0,50108.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
10.1.17.215,23.221.220.40,6,66,50112.0,443.0
13.107.246.57,10.1.17.215,6,60,443.0,50111.0
13.107.246.57,10.1.17.215,6,60,443.0,50111.0
13.107.246.57,10.1.17.215,6,153,443.0,50111.0
204.79.197.239,10.1.17.215,6,60,443.0,50110.0
204.79.197.239,10.1.17.215,6,60,443.0,50110.0
204.79.197.203,10.1.17.215,6,60,443.0,50109.0
204.79.197.203,10.1.17.215,6,60,443.0,50109.0
204.79.197.203,10.1.17.215,6,153,443.0,50109.0
204.79.197.239,10.1.17.215,6,1430,443.0,50110.0
10.1.17.215,13.107.246.57,6,702,50111.0,443.0
204.79.197.239,10.1.17.215,6,1430,443.0,50110.0
204.79.197.239,10.1.17.215,6,1430,443.0,50110.0
10.1.17.215,204.79.197.239,6,60,50110.0,443.0
10.1.17.215,204.79.197.203,6,685,50109.0,443.0
204.79.197.239,10.1.17.215,6,1430,443.0,50110.0
204.79.197.239,10.1.17.215,6,520,443.0,50110.0
10.1.17.215,204.79.197.239,6,60,50110.0,443.0
10.1.17.215,204.79.197.239,6,212,50110.0,443.0
10.1.17.215,204.79.197.239,6,153,50110.0,443.0
10.1.17.215,204.79.197.239,6,733,50110.0,443.0
23.221.220.40,10.1.17.215,6,66,443.0,50112.0
10.1.17.215,23.221.220.40,6,60,50112.0,443.0
10.1.17.215,23.221.220.40,6,260,50112.0,443.0
10.1.17.215,10.1.17.2,6,66,50113.0,135.0
10.1.17.2,10.1.17.215,6,66,135.0,50113.0
10.1.17.215,10.1.17.2,6,60,50113.0,135.0
10.1.17.215,10.1.17.2,6,214,50113.0,135.0
10.1.17.2,10.1.17.215,6,162,135.0,50113.0
10.1.17.215,10.1.17.2,6,222,50113.0,135.0
10.1.17.2,10.1.17.215,6,322,135.0,50113.0
10.1.17.215,10.1.17.2,6,66,50114.0,49668.0
10.1.17.2,10.1.17.215,6,66,49668.0,50114.0
10.1.17.215,10.1.17.2,6,60,50114.0,49668.0
10.1.17.215,10.1.17.2,6,1514,50114.0,49668.0
10.1.17.215,10.1.17.2,6,851,50114.0,49668.0
10.1.17.2,10.1.17.215,6,60,49668.0,50114.0
10.1.17.2,10.1.17.215,6,338,49668.0,50114.0
10.1.17.215,10.1.17.2,6,274,50114.0,49668.0
10.1.17.215,10.1.17.2,17,74,65180.0,53.0
10.1.17.215,10.1.17.2,17,74,55135.0,53.0
10.1.17.2,10.1.17.215,17,292,53.0,65180.0
10.1.17.2,10.1.17.215,17,206,53.0,55135.0
10.1.17.2,10.1.17.215,6,159,49668.0,50114.0
10.1.17.215,23.45.119.141,6,66,50115.0,443.0
23.221.220.40,10.1.17.215,6,66,443.0,50112.0
10.1.17.215,23.221.220.40,6,66,50112.0,443.0
10.1.17.215,10.1.17.2,6,322,50114.0,49668.0
10.1.17.2,10.1.17.215,6,258,49668.0,50114.0
10.1.17.215,10.1.17.2,6,338,50114.0,49668.0
10.1.17.2,10.1.17.215,6,450,49668.0,50114.0
10.1.17.215,10.1.17.2,6,194,50114.0,49668.0
10.1.17.2,10.1.17.215,6,194,49668.0,50114.0
10.1.17.2,10.1.17.215,17,215,53.0,57369.0
10.1.17.215,10.1.17.2,6,222,50113.0,135.0
10.1.17.2,10.1.17.215,6,322,135.0,50113.0
10.1.17.215,10.1.17.2,6,258,50114.0,49668.0
10.1.17.2,10.1.17.215,6,258,49668.0,50114.0
10.1.17.215,10.1.17.2,6,338,50114.0,49668.0
10.1.17.2,10.1.17.215,6,450,49668.0,50114.0
10.1.17.215,10.1.17.2,6,194,50114.0,49668.0
10.1.17.2,10.1.17.215,6,194,49668.0,50114.0
10.1.17.215,10.1.17.2,6,66,50116.0,389.0
10.1.17.2,10.1.17.215,6,66,389.0,50116.0
10.1.17.215,10.1.17.2,6,60,50116.0,389.0
10.1.17.215,10.1.17.2,6,398,50116.0,389.0
23.221.220.40,10.1.17.215,6,60,443.0,50112.0
10.1.17.2,10.1.17.215,6,1514,389.0,50116.0
10.1.17.2,10.1.17.215,6,1450,389.0,50116.0
10.1.17.215,10.1.17.2,6,60,50116.0,389.0
10.1.17.215,10.1.17.2,6,1514,50116.0,389.0
10.1.17.215,10.1.17.2,6,742,50116.0,389.0
10.1.17.2,10.1.17.215,6,60,389.0,50116.0
23.221.220.40,10.1.17.215,6,1430,443.0,50112.0
10.1.17.2,10.1.17.215,6,257,389.0,50116.0
10.1.17.2,10.1.17.215,17,199,53.0,54580.0
23.221.220.40,10.1.17.215,6,1430,443.0,50112.0
23.221.220.40,10.1.17.215,6,1398,443.0,50112.0
10.1.17.215,23.221.220.40,6,60,50112.0,443.0
10.1.17.215,51.104.15.252,6,66,50117.0,443.0
10.1.17.215,10.1.17.2,6,238,50116.0,389.0
10.1.17.2,10.1.17.215,6,262,389.0,50116.0
10.1.17.215,10.1.17.2,6,243,50116.0,389.0
10.1.17.2,10.1.17.215,6,220,389.0,50116.0
10.1.17.215,10.1.17.2,6,237,50116.0,389.0
23.221.220.40,10.1.17.215,6,1073,443.0,50112.0
10.1.17.2,10.1.17.215,6,273,389.0,50116.0
10.1.17.215,23.221.220.40,6,60,50112.0,443.0
13.107.246.57,10.1.17.215,6,1430,443.0,50111.0
13.107.246.57,10.1.17.215,6,1430,443.0,50111.0
10.1.17.215,13.107.246.57,6,60,50111.0,443.0
10.1.17.215,23.221.220.40,6,180,50112.0,443.0
13.107.246.57,10.1.17.215,6,1398,443.0,50111.0
204.79.197.239,10.1.17.215,6,60,443.0,50110.0
204.79.197.203,10.1.17.215,6,60,443.0,50109.0
204.79.197.239,10.1.17.215,6,60,443.0,50110.0
13.107.246.57,10.1.17.215,6,1430,443.0,50111.0
13.107.246.57,10.1.17.215,6,1430,443.0,50111.0
10.1.17.215,13.107.246.57,6,60,50111.0,443.0
204.79.197.239,10.1.17.215,6,396,443.0,50110.0
13.107.246.57,10.1.17.215,6,215,443.0,50111.0
10.1.17.215,10.1.17.2,6,66,50118.0,389.0
10.1.17.215,13.107.246.57,6,60,50111.0,443.0
10.1.17.2,10.1.17.215,6,66,389.0,50118.0
10.1.17.215,10.1.17.2,6,60,50118.0,389.0
204.79.197.239,10.1.17.215,6,123,443.0,50110.0
10.1.17.215,204.79.197.239,6,60,50110.0,443.0
204.79.197.239,10.1.17.215,6,92,443.0,50110.0
10.1.17.215,204.79.197.239,6,92,50110.0,443.0
204.79.197.203,10.1.17.215,6,1430,443.0,50109.0
10.1.17.215,10.1.17.2,6,1514,50118.0,389.0
10.1.17.215,10.1.17.2,6,742,50118.0,389.0
204.79.197.203,10.1.17.215,6,1430,443.0,50109.0
10.1.17.2,10.1.17.215,6,60,389.0,50118.0
10.1.17.215,204.79.197.203,6,60,50109.0,443.0
204.79.197.203,10.1.17.215,6,1430,443.0,50109.0
204.79.197.203,10.1.17.215,6,1430,443.0,50109.0
204.79.197.203,10.1.17.215,6,581,443.0,50109.0
10.1.17.215,204.79.197.203,6,60,50109.0,443.0
10.1.17.2,10.1.17.215,6,257,389.0,50118.0
10.1.17.215,13.107.246.57,6,128,50111.0,443.0
10.1.17.215,13.107.246.57,6,146,50111.0,443.0
10.1.17.215,13.107.246.57,6,350,50111.0,443.0
10.1.17.215,10.1.17.2,6,172,50118.0,389.0
10.1.17.2,10.1.17.215,6,1514,389.0,50118.0
10.1.17.2,10.1.17.215,6,1514,389.0,50118.0
10.1.17.215,204.79.197.203,6,128,50109.0,443.0
10.1.17.2,10.1.17.215,6,330,389.0,50118.0
10.1.17.215,204.79.197.203,6,146,50109.0,443.0
10.1.17.215,10.1.17.2,6,60,50118.0,389.0
10.1.17.215,10.1.17.2,6,312,50118.0,389.0
10.1.17.215,204.79.197.203,6,1450,50109.0,443.0
10.1.17.215,204.79.197.203,6,753,50109.0,443.0
10.1.17.2,10.1.17.215,6,340,389.0,50118.0
10.1.17.215,10.1.17.2,6,129,50118.0,389.0
10.1.17.2,10.1.17.215,6,60,389.0,50118.0
10.1.17.215,10.1.17.2,6,129,50116.0,389.0
10.1.17.2,10.1.17.215,6,60,389.0,50116.0
10.1.17.215,10.1.17.2,6,60,50116.0,389.0
23.221.220.40,10.1.17.215,6,85,443.0,50108.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
23.45.119.141,10.1.17.215,6,66,443.0,50115.0
10.1.17.215,23.45.119.141,6,60,50115.0,443.0
10.1.17.215,23.45.119.141,6,1418,50115.0,443.0
10.1.17.215,23.45.119.141,6,510,50115.0,443.0
23.221.220.40,10.1.17.215,6,60,443.0,50108.0
10.1.17.215,23.221.220.40,6,60,50108.0,443.0
10.1.17.215,10.1.17.2,6,60,50114.0,49668.0
10.1.17.215,10.1.17.2,6,60,50113.0,135.0
204.79.197.239,10.1.17.215,6,561,443.0,50110.0
10.1.17.215,204.79.197.239,6,60,50110.0,443.0
204.79.197.239,10.1.17.215,6,92,443.0,50110.0
10.1.17.215,10.1.17.2,17,69,61228.0,53.0
10.1.17.215,10.1.17.2,17,69,62031.0,53.0
10.1.17.215,10.1.17.2,17,85,52704.0,53.0
23.45.119.141,10.1.17.215,6,60,443.0,50115.0
23.221.220.40,10.1.17.215,6,328,443.0,50112.0
23.45.119.141,10.1.17.215,6,1430,443.0,50115.0
10.1.17.215,23.221.220.40,6,141,50112.0,443.0
10.1.17.215,23.221.220.40,6,173,50112.0,443.0
23.45.119.141,10.1.17.215,6,1430,443.0,50115.0
23.45.119.141,10.1.17.215,6,1170,443.0,50115.0
10.1.17.215,23.45.119.141,6,60,50115.0,443.0
13.107.246.57,10.1.17.215,6,60,443.0,50111.0
13.107.246.57,10.1.17.215,6,357,443.0,50111.0
13.107.246.57,10.1.17.215,6,357,443.0,50111.0
13.107.246.57,10.1.17.215,6,125,443.0,50111.0
10.1.17.215,13.107.246.57,6,60,50111.0,443.0
10.1.17.215,23.45.119.141,6,134,50115.0,443.0
10.1.17.215,13.107.246.57,6,85,50111.0,443.0
10.1.17.215,23.45.119.141,6,146,50115.0,443.0
10.1.17.215,23.45.119.141,6,692,50115.0,443.0
204.79.197.239,10.1.17.215,6,60,443.0,50110.0
13.107.246.57,10.1.17.215,6,427,443.0,50111.0
204.79.197.203,10.1.17.215,6,60,443.0,50109.0
204.79.197.203,10.1.17.215,6,513,443.0,50109.0
204.79.197.203,10.1.17.215,6,116,443.0,50109.0
204.79.197.203,10.1.17.215,6,60,443.0,50109.0
204.79.197.203,10.1.17.215,6,85,443.0,50109.0
10.1.17.215,204.79.197.203,6,60,50109.0,443.0
10.1.17.215,23.45.119.141,6,66,50119.0,443.0
10.1.17.215,204.79.197.203,6,85,50109.0,443.0
204.79.197.203,10.1.17.215,6,60,443.0,50109.0
10.1.17.215,204.79.197.239,6,60,50110.0,443.0
23.221.220.40,10.1.17.215,6,122,443.0,50112.0
10.1.17.215,23.221.220.40,6,92,50112.0,443.0
23.221.220.40,10.1.17.215,6,92,443.0,50112.0
10.1.17.2,10.1.17.215,17,328,53.0,52704.0
10.1.17.2,10.1.17.215,17,111,53.0,62031.0
10.1.17.215,20.190.157.15,6,66,50120.0,443.0
23.45.119.141,10.1.17.215,6,60,443.0,50115.0
23.45.119.141,10.1.17.215,6,60,443.0,50115.0
